"AÑO","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","Ocup","Sexo","NiveEdu","FreqPag","Ingreso","HorasTrabj"
"2023","05","018920","065","11","03","180101","Costa",3,4,"Hombre",5,4,600,6
"2023","05","018920","149","11","01","180101","Costa",3,3,"Mujer",9,4,2000,59
"2023","05","018930","053","11","02","180101","Costa",3,4,"Hombre",6,4,2700,48
"2023","05","018957","010","11","01","180301","Costa",3,3,"Mujer",7,4,1200,40
"2023","05","018957","010","11","02","180301","Costa",3,3,"Hombre",7,4,1200,40
"2023","05","018957","010","11","03","180301","Costa",3,3,"Mujer",9,4,600,0
"2023","05","018957","029","11","03","180301","Costa",3,3,"Mujer",9,4,1050,44
"2023","05","018957","047","11","08","180301","Costa",3,6,"Mujer",5,4,1300,66
"2023","05","018957","064","11","01","180301","Costa",3,4,"Hombre",3,4,150,5
"2023","05","018957","064","11","03","180301","Costa",3,4,"Hombre",7,4,3000,1
"2023","05","018967","009","11","02","180301","Costa",3,3,"Mujer",9,4,2000,50
"2023","05","018967","025","11","03","180301","Costa",3,3,"Mujer",9,4,3800,44
"2023","05","018967","056","11","01","180301","Costa",3,3,"Hombre",3,4,1580,44
"2023","05","018967","072","11","01","180301","Costa",3,3,"Hombre",9,4,4100,48
"2023","05","018967","072","11","02","180301","Costa",3,3,"Mujer",9,4,1000,49
"2023","05","018967","087","11","02","180301","Costa",3,3,"Hombre",9,4,2000,54
"2023","05","018967","103","11","01","180301","Costa",3,3,"Mujer",9,4,3500,30
"2023","05","018967","103","11","03","180301","Costa",3,3,"Mujer",9,4,2500,60
"2023","05","018967","103","11","04","180301","Costa",3,3,"Mujer",9,4,1010,12
"2023","05","018988","009","11","01","180301","Costa",3,3,"Mujer",9,4,2500,0
"2023","05","018988","040","11","03","180301","Costa",3,3,"Hombre",7,4,900,48
"2023","05","018988","055","11","04","180301","Costa",3,4,"Hombre",7,4,3400,44
"2023","05","018988","086","11","01","180301","Costa",3,3,"Hombre",9,4,2500,48
"2023","05","019001","036","11","02","180301","Costa",3,4,"Hombre",9,4,1000,48
"2023","05","019001","057","11","01","180301","Costa",3,4,"Hombre",7,4,1200,72
"2023","05","019001","057","11","02","180301","Costa",3,3,"Mujer",9,4,1300,49
"2023","05","019011","048","11","01","180201","Sierra",5,4,"Hombre",5,4,1800,52
"2023","05","019011","063","11","01","180201","Sierra",5,4,"Hombre",5,4,1350,44
"2023","05","019014","004","11","07","180101","Costa",7,4,"Hombre",7,4,1800,46
"2023","05","019014","103","11","03","180101","Costa",7,3,"Mujer",9,4,2600,27
"2023","05","019014","105","11","02","180101","Costa",7,4,"Hombre",9,4,1400,49
"2023","05","019014","107","11","01","180101","Costa",7,4,"Hombre",4,4,1500,48
"2023","05","019039","020","11","01","180204","Sierra",6,3,"Mujer",9,4,3250,46
"2023","05","019039","022","11","01","180204","Sierra",6,3,"Mujer",7,4,2800,36
"2023","05","019039","022","11","02","180204","Sierra",6,4,"Hombre",6,4,600,48
"2023","05","019039","068","11","01","180204","Sierra",6,3,"Mujer",9,4,3300,50
"2023","05","019039","082","11","01","180204","Sierra",6,4,"Mujer",7,4,1500,40
"2023","05","019052","004","11","01","190113","Sierra",3,3,"Hombre",10,4,4235,0
"2023","05","019052","004","11","02","190113","Sierra",3,3,"Mujer",9,4,1800,0
"2023","05","019052","035","11","01","190113","Sierra",3,3,"Hombre",10,4,4300,40
"2023","05","019052","035","11","03","190113","Sierra",3,3,"Hombre",9,4,2300,40
"2023","05","019052","041","11","01","190113","Sierra",3,3,"Hombre",10,4,3800,24
"2023","05","019052","041","11","02","190113","Sierra",3,3,"Mujer",10,4,2000,30
"2023","05","019052","053","11","01","190113","Sierra",3,4,"Hombre",5,4,1715,84
"2023","05","019052","053","11","02","190113","Sierra",3,3,"Mujer",7,4,2600,24
"2023","05","019060","007","11","01","190101","Sierra",3,3,"Mujer",5,4,1430,54
"2023","05","019060","064","11","01","190101","Sierra",3,4,"Hombre",5,4,5400,77
"2023","05","019060","077","11","03","190101","Sierra",3,3,"Hombre",10,4,2500,48
"2023","05","019086","038","11","02","190107","Sierra",5,4,"Hombre",4,4,100,18
"2023","05","019088","056","11","01","190107","Sierra",5,3,"Mujer",5,4,330,32
"2023","05","019088","106","11","01","190107","Sierra",5,3,"Hombre",6,4,1200,72
"2023","05","019105","027","11","01","190201","Sierra",5,4,"Hombre",5,4,1800,33
"2023","05","019105","027","11","02","190201","Sierra",5,3,"Mujer",6,4,605,60
"2023","05","019105","049","11","01","190201","Sierra",5,3,"Hombre",9,4,2400,32
"2023","05","019105","049","11","02","190201","Sierra",5,3,"Mujer",10,4,3700,36
"2023","05","019105","049","11","03","190201","Sierra",5,4,"Hombre",8,4,1200,40
"2023","05","019120","060","11","01","190306","Selva",5,4,"Hombre",5,4,1150,48
"2023","05","019120","071","11","01","190306","Selva",5,4,"Hombre",2,4,750,48
"2023","05","019120","083","11","02","190306","Selva",5,4,"Mujer",3,4,180,60
"2023","05","019120","083","11","03","190306","Selva",5,4,"Mujer",4,4,150,6
"2023","05","019120","093","11","01","190306","Selva",5,4,"Mujer",3,4,1000,46
"2023","05","019120","093","11","02","190306","Selva",5,3,"Hombre",5,4,1000,72
"2023","05","019134","074","11","02","190201","Sierra",8,4,"Hombre",3,4,90,5
"2023","05","019134","077","11","03","190201","Sierra",8,3,"Mujer",5,4,600,48
"2023","05","019143","006","11","02","190201","Sierra",7,3,"Mujer",5,4,270,4
"2023","05","019143","007","11","03","190201","Sierra",7,4,"Hombre",5,4,600,42
"2023","05","019143","007","11","04","190201","Sierra",7,4,"Hombre",5,4,675,33
"2023","05","019143","068","11","01","190201","Sierra",7,4,"Hombre",6,4,800,39
"2023","05","019167","021","11","05","190302","Selva",8,4,"Hombre",5,4,150,21
"2023","05","019167","022","11","02","190302","Selva",8,3,"Mujer",7,4,1400,30
"2023","05","019184","013","11","01","200115","Costa",2,4,"Hombre",6,4,1400,0
"2023","05","019184","013","11","04","200115","Costa",2,3,"Mujer",9,4,1500,68
"2023","05","019184","013","11","05","200115","Costa",2,3,"Mujer",5,4,1800,78
"2023","05","019184","139","11","01","200115","Costa",2,6,"Mujer",5,4,400,15
"2023","05","019192","014","11","02","200101","Costa",2,3,"Mujer",9,4,2890,30
"2023","05","019192","014","11","04","200101","Costa",2,3,"Mujer",9,4,2225,54
"2023","05","019192","014","11","06","200101","Costa",2,4,"Hombre",8,4,1025,48
"2023","05","019192","050","11","03","200101","Costa",2,3,"Mujer",10,4,3000,40
"2023","05","019192","112","11","01","200101","Costa",2,3,"Hombre",8,4,4480,48
"2023","05","019192","112","11","02","200101","Costa",2,3,"Mujer",9,4,4480,36
"2023","05","019199","020","11","01","200101","Costa",2,3,"Hombre",5,4,4470,40
"2023","05","019199","020","11","02","200101","Costa",2,3,"Mujer",7,4,1800,66
"2023","05","019199","101","11","04","200101","Costa",2,6,"Mujer",4,4,560,42
"2023","05","019231","006","11","02","200104","Costa",2,4,"Hombre",3,4,560,25
"2023","05","019231","017","11","01","200104","Costa",2,4,"Hombre",5,4,1120,48
"2023","05","019231","068","11","01","200104","Costa",2,4,"Hombre",5,4,930,54
"2023","05","019247","013","11","01","200501","Costa",3,4,"Hombre",7,4,2870,48
"2023","05","019247","036","11","05","200501","Costa",3,4,"Hombre",0,4,1840,48
"2023","05","019247","069","11","01","200501","Costa",3,6,"Mujer",3,4,610,36
"2023","05","019266","016","11","01","200607","Costa",4,4,"Hombre",4,4,1080,21
"2023","05","019280","053","11","01","200805","Costa",5,4,"Hombre",3,4,2300,56
"2023","05","019301","055","11","01","200501","Costa",3,4,"Hombre",5,4,2000,36
"2023","05","019328","054","11","01","200705","Costa",5,3,"Hombre",7,4,2220,42
"2023","05","019351","027","11","01","200114","Costa",4,3,"Hombre",5,4,3885,40
"2023","05","019353","074","11","03","200706","Costa",5,3,"Mujer",10,4,3740,30
"2023","05","019354","023","11","02","200601","Costa",2,3,"Mujer",9,4,3020,12
"2023","05","019354","070","11","03","200601","Costa",2,3,"Hombre",9,4,2500,48
"2023","05","019369","025","11","01","200111","Costa",5,3,"Hombre",5,4,4255,88
"2023","05","019369","025","11","04","200111","Costa",5,3,"Hombre",5,4,3135,51
"2023","05","019369","025","11","05","200111","Costa",5,4,"Mujer",5,4,335,14
"2023","05","019369","042","11","02","200111","Costa",5,3,"Mujer",9,4,2635,0
"2023","05","019369","062","11","01","200111","Costa",5,3,"Mujer",7,4,3205,30
"2023","05","019375","074","11","01","200701","Costa",3,4,"Hombre",6,4,2000,54
"2023","05","019375","110","11","01","200701","Costa",3,4,"Hombre",5,4,1800,48
"2023","05","019422","141","11","03","200308","Sierra",7,3,"Mujer",8,4,1115,40
"2023","05","019423","148","11","02","200301","Sierra",7,6,"Mujer",5,4,600,58
"2023","05","019430","030","11","01","200303","Sierra",7,3,"Hombre",7,4,2795,30
"2023","05","019431","216","11","04","200301","Sierra",7,6,"Mujer",5,4,950,48
"2023","05","019449","009","11","01","210101","Sierra",2,3,"Hombre",5,4,1200,56
"2023","05","019449","055","11","01","210101","Sierra",2,4,"Hombre",2,4,1200,46
"2023","05","019449","075","11","01","210101","Sierra",2,4,"Hombre",5,4,700,29
"2023","05","019449","083","11","01","210101","Sierra",2,3,"Hombre",9,4,4000,45
"2023","05","019452","003","11","02","210101","Sierra",2,3,"Hombre",10,4,3800,45
"2023","05","019452","003","11","03","210101","Sierra",2,3,"Hombre",10,4,3500,24
"2023","05","019452","037","11","01","210101","Sierra",2,3,"Hombre",7,4,1100,48
"2023","05","019452","037","11","06","210101","Sierra",2,3,"Hombre",9,4,1800,37
"2023","05","019452","108","11","01","210101","Sierra",2,3,"Hombre",10,4,4280,40
"2023","05","019452","108","11","03","210101","Sierra",2,3,"Hombre",9,4,9180,48
"2023","05","019480","005","11","01","210501","Sierra",5,4,"Mujer",2,4,750,40
"2023","05","019480","052","11","01","210501","Sierra",5,4,"Hombre",5,4,1470,70
"2023","05","019480","052","11","02","210501","Sierra",5,3,"Mujer",5,4,500,77
"2023","05","019488","009","11","01","211101","Sierra",2,3,"Hombre",9,4,930,44
"2023","05","019488","027","11","02","211101","Sierra",2,3,"Hombre",8,4,2500,30
"2023","05","019488","027","11","04","211101","Sierra",2,3,"Mujer",8,4,1150,42
"2023","05","019488","027","11","05","211101","Sierra",2,4,"Hombre",5,4,1100,42
"2023","05","019488","062","11","03","211101","Sierra",2,3,"Mujer",7,4,600,55
"2023","05","019488","097","11","01","211101","Sierra",2,3,"Mujer",7,4,2600,26
"2023","05","019488","097","11","02","211101","Sierra",2,3,"Mujer",9,4,1900,36
"2023","05","019488","115","11","01","211101","Sierra",2,3,"Hombre",9,4,2500,30
"2023","05","019488","115","11","03","211101","Sierra",2,4,"Mujer",8,4,70,12
"2023","05","019511","042","11","01","210109","Sierra",5,4,"Hombre",4,4,15,1
"2023","05","019511","080","11","01","210109","Sierra",5,4,"Hombre",3,4,248,16
"2023","05","019511","080","11","03","210109","Sierra",5,3,"Mujer",7,4,2700,40
"2023","05","019519","129","11","02","211301","Sierra",5,3,"Mujer",7,4,300,56
"2023","05","019568","079","11","01","210106","Sierra",7,3,"Hombre",8,4,2800,40
"2023","05","019572","116","11","02","210212","Sierra",6,3,"Mujer",5,4,510,10
"2023","05","019572","140","11","01","210212","Sierra",6,4,"Hombre",5,4,2400,19
"2023","05","019597","147","11","02","210401","Sierra",7,4,"Hombre",4,4,1500,44
"2023","05","019632","025","11","01","220101","Selva",3,6,"Mujer",3,4,866,38
"2023","05","019632","056","11","01","220101","Selva",3,4,"Hombre",2,4,840,48
"2023","05","019641","016","11","02","220101","Selva",3,3,"Mujer",7,4,2700,44
"2023","05","019641","035","11","04","220101","Selva",3,3,"Hombre",5,4,1438,44
"2023","05","019641","130","11","02","220101","Selva",3,3,"Hombre",7,4,3205,64
"2023","05","019641","187","11","01","220101","Selva",3,3,"Mujer",8,4,1025,60
"2023","05","019663","015","11","02","220102","Selva",5,3,"Mujer",7,4,3000,30
"2023","05","019663","027","11","02","220102","Selva",5,4,"Mujer",0,4,360,16
"2023","05","019663","038","11","03","220102","Selva",5,3,"Hombre",7,4,2100,25
"2023","05","019681","005","11","01","220803","Selva",5,4,"Hombre",3,4,1030,48
"2023","05","019681","005","11","04","220803","Selva",5,3,"Mujer",5,4,950,84
"2023","05","019681","085","11","01","220803","Selva",5,4,"Hombre",3,4,1500,48
"2023","05","019699","006","11","03","220305","Selva",6,4,"Hombre",2,4,90,4
"2023","05","019699","020","11","02","220305","Selva",6,3,"Mujer",7,4,900,40
"2023","05","019699","063","11","02","220305","Selva",6,3,"Mujer",10,4,4800,48
"2023","05","019699","092","11","04","220305","Selva",6,3,"Mujer",9,4,2500,48
"2023","05","019709","059","11","01","220301","Selva",8,4,"Mujer",3,4,340,15
"2023","05","019709","059","11","02","220301","Selva",8,4,"Hombre",3,4,240,21
"2023","05","019709","077","11","03","220301","Selva",8,4,"Hombre",4,4,105,4
"2023","05","019709","077","11","04","220301","Selva",8,4,"Hombre",4,4,40,5
"2023","05","019709","080","11","04","220301","Selva",8,4,"Hombre",4,4,200,27
"2023","05","019709","081","11","02","220301","Selva",8,3,"Mujer",5,4,460,10
"2023","05","019727","086","11","02","220910","Selva",2,3,"Hombre",7,4,1550,24
"2023","05","019727","117","11","02","220910","Selva",2,3,"Mujer",9,4,2000,65
"2023","05","019755","003","11","02","220901","Selva",2,3,"Hombre",5,4,1200,48
"2023","05","019755","003","11","03","220901","Selva",2,4,"Hombre",5,4,465,26
"2023","05","019755","045","11","01","220901","Selva",2,3,"Mujer",7,4,3500,36
"2023","05","019755","045","11","06","220901","Selva",2,3,"Hombre",7,4,3304,76
"2023","05","019755","045","11","11","220901","Selva",2,3,"Mujer",9,4,3500,48
"2023","05","019755","045","11","12","220901","Selva",2,3,"Hombre",9,4,2500,40
"2023","05","019757","014","11","01","220901","Selva",2,3,"Hombre",7,4,3100,64
"2023","05","019757","030","12","04","220901","Selva",2,3,"Hombre",8,4,600,42
"2023","05","019757","047","11","01","220901","Selva",2,3,"Hombre",8,4,3000,48
"2023","05","019757","078","11","01","220901","Selva",2,3,"Mujer",10,4,3500,50
"2023","05","019769","087","11","03","220701","Selva",5,4,"Hombre",4,4,160,16
"2023","05","019784","025","11","01","220908","Selva",5,4,"Hombre",7,4,1800,51
"2023","05","019784","088","11","01","220908","Selva",5,6,"Mujer",3,4,500,50
"2023","05","019793","009","11","01","220203","Selva",5,3,"Hombre",7,4,2700,30
"2023","05","019793","009","11","02","220203","Selva",5,3,"Mujer",7,4,2500,32
"2023","05","019793","076","11","01","220203","Selva",5,3,"Hombre",7,4,1400,45
"2023","05","019809","131","11","03","221003","Selva",7,3,"Hombre",9,4,3000,44
"2023","05","019809","132","11","01","221003","Selva",7,3,"Hombre",9,4,4000,30
"2023","05","019809","132","11","02","221003","Selva",7,3,"Mujer",9,4,2280,24
"2023","05","019832","023","11","03","230110","Costa",2,3,"Hombre",9,4,1100,40
"2023","05","019832","060","11","02","230110","Costa",2,3,"Mujer",9,4,2500,40
"2023","05","019832","079","11","01","230110","Costa",2,3,"Hombre",9,4,3200,33
"2023","05","019832","079","11","04","230110","Costa",2,3,"Mujer",9,4,2000,40
"2023","05","019832","079","11","05","230110","Costa",2,3,"Mujer",9,4,800,40
"2023","05","019832","097","11","02","230110","Costa",2,3,"Hombre",8,4,500,18
"2023","05","019832","097","11","03","230110","Costa",2,3,"Hombre",9,4,1300,45
"2023","05","019866","020","11","03","230101","Costa",2,3,"Hombre",9,4,2600,44
"2023","05","019866","020","11","04","230101","Costa",2,3,"Mujer",9,4,1400,36
"2023","05","019866","020","11","05","230101","Costa",2,3,"Mujer",10,4,1600,47
"2023","05","019866","039","11","02","230101","Costa",2,3,"Mujer",9,4,1000,50
"2023","05","019866","110","11","03","230101","Costa",2,3,"Mujer",8,4,1025,48
"2023","05","019866","110","11","04","230101","Costa",2,3,"Mujer",4,4,75,8
"2023","05","019866","145","11","01","230101","Costa",2,3,"Mujer",9,4,2800,50
"2023","05","019888","049","11","01","230110","Costa",2,3,"Hombre",5,4,3100,64
"2023","05","019899","021","11","02","230110","Costa",2,4,"Hombre",5,4,1500,9
"2023","05","019899","102","11","01","230110","Costa",2,3,"Mujer",5,4,640,48
"2023","05","019922","014","11","01","230102","Costa",2,3,"Hombre",10,4,3150,40
"2023","05","019922","029","11","01","230102","Costa",2,4,"Hombre",5,4,1200,24
"2023","05","019922","029","11","02","230102","Costa",2,3,"Mujer",5,4,1025,48
"2023","05","019922","050","11","03","230102","Costa",2,4,"Hombre",5,4,2000,40
"2023","05","019942","075","11","01","230110","Costa",2,3,"Mujer",5,4,500,60
"2023","05","019957","026","11","01","230101","Costa",2,3,"Mujer",9,4,1200,40
"2023","05","019957","059","11","01","230101","Costa",2,3,"Hombre",9,4,2000,32
"2023","05","019957","076","11","01","230101","Costa",2,3,"Hombre",7,4,3150,30
"2023","05","019957","109","11","03","230101","Costa",2,4,"Hombre",5,4,1300,72
"2023","05","019957","109","11","05","230101","Costa",2,3,"Mujer",5,4,1025,25
"2023","05","020012","135","11","01","230111","Costa",7,3,"Mujer",7,4,1025,42
"2023","05","020012","309","11","01","230111","Costa",7,3,"Mujer",5,4,700,16
"2023","05","020015","007","11","01","230301","Costa",6,3,"Hombre",6,4,1200,0
"2023","05","020015","007","11","02","230301","Costa",6,3,"Mujer",5,4,1850,47
"2023","05","020015","020","11","04","230301","Costa",6,4,"Hombre",4,4,320,23
"2023","05","020015","061","11","03","230301","Costa",6,3,"Hombre",10,4,3560,40
"2023","05","020015","088","11","01","230301","Costa",6,4,"Hombre",6,4,2200,44
"2023","05","020017","007","11","01","230302","Costa",8,4,"Hombre",3,4,2907,50
"2023","05","020017","064","11","02","230302","Costa",8,4,"Mujer",5,4,1450,32
"2023","05","020017","066","11","02","230302","Costa",8,4,"Mujer",5,4,1830,32
"2023","05","020051","008","11","06","240101","Costa",3,3,"Mujer",8,4,1025,33
"2023","05","020051","075","11","03","240101","Costa",3,6,"Mujer",7,4,1100,48
"2023","05","020051","075","11","07","240101","Costa",3,4,"Hombre",5,4,1025,54
"2023","05","020051","086","11","04","240101","Costa",3,4,"Hombre",4,4,1500,48
"2023","05","020051","105","11","01","240101","Costa",3,4,"Hombre",3,4,1400,48
"2023","05","020063","085","11","02","240101","Costa",3,3,"Hombre",9,4,3500,40
"2023","05","020063","134","11","03","240101","Costa",3,3,"Mujer",7,4,3000,40
"2023","05","020063","134","11","04","240101","Costa",3,3,"Mujer",9,4,2500,40
"2023","05","020081","002","11","02","240101","Costa",3,3,"Mujer",5,4,1200,50
"2023","05","020081","014","11","01","240101","Costa",3,3,"Hombre",7,4,2480,40
"2023","05","020081","014","11","02","240101","Costa",3,3,"Mujer",7,4,1500,40
"2023","05","020084","036","11","03","240101","Costa",3,3,"Mujer",7,4,1266,30
"2023","05","020084","036","11","05","240101","Costa",3,6,"Mujer",6,4,980,48
"2023","05","020084","058","22","01","240101","Costa",3,3,"Mujer",8,4,500,30
"2023","05","020084","081","11","03","240101","Costa",3,3,"Hombre",9,4,3500,72
"2023","05","020101","002","11","01","240101","Costa",3,4,"Hombre",3,4,1500,48
"2023","05","020101","006","11","01","240101","Costa",3,3,"Mujer",7,4,1300,48
"2023","05","020101","010","11","02","240101","Costa",3,3,"Mujer",7,4,1200,48
